_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1283076,4153509,2017,2017,1960,PRIVATE,13,Toronto Centre,88 WELLESLEY ST E,8,71,2017-11-08,66,Evaluation needs to be conducted in 2 years,18,3,4,4,2,3,2,3,4,2,,4,4,4,4,4,3,4,3,2,,S1322,43.66625063,-79.37986745,314472.745,4836040.134
1283077,4153498,2017,2017,1960,PRIVATE,13,Toronto Centre,91 WELLESLEY ST E,7,61,2017-11-08,74,Evaluation needs to be conducted in 2 years,17,4,3,4,4,4,3,,4,2,,4,3,5,4,4,4,4,4,3,,S1326,43.66565282,-79.37955498,314498.04,4835973.757
1283078,4153838,2017,2017,1960,PRIVATE,15,Don Valley West,171 ERSKINE AVE,13,47,2017-11-08,74,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,4,,3,4,4,3,4,5,4,3,4,4,4,3,,N1526,43.7123116,-79.39229511,313463.635,4841156.988
1283079,4153831,2017,2017,1956,PRIVATE,15,Don Valley West,77 ERSKINE AVE,4,37,2017-11-08,71,Evaluation needs to be conducted in 2 years,17,4,3,4,4,4,3,,3,3,,3,3,5,3,4,4,4,3,3,,N1526,43.71137823,-79.39603894,313162.064,4841052.907
1283080,4153471,2017,2017,1966,PRIVATE,13,Toronto Centre,155 WELLESLEY ST E,18,118,2017-11-08,77,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,3,4,3,4,4,4,3,5,4,4,4,4,4,3,,S1326,43.66630258,-79.37532155,314835.915,4836052.124
1283081,4155091,2017,2017,1953,PRIVATE,5,York South-Weston,2558 EGLINTON AVE W,4,29,2017-11-08,53,Evaluation needs to be conducted in 1 year,16,3,2,3,2,3,2,,3,,,3,2,3,2,3,3,2,3,3,,W0533,43.69113547,-79.47186049,307052.604,4838799.09
1283082,4153945,2017,2017,1950,PRIVATE,12,Toronto-St. Paul's,725 EGLINTON AVE W,3,31,2017-11-08,68,Evaluation needs to be conducted in 2 years,17,4,4,3,3,3,1,,4,,4,4,4,5,4,3,3,3,3,3,,S1225,43.70145217,-79.42220904,311054.429,4839946.865
1283083,4155004,2017,2017,1980,PRIVATE,12,Toronto-St. Paul's,989 EGLINTON AVE W,7,146,2017-11-08,70,Evaluation needs to be conducted in 2 years,18,4,4,4,2,3,3,4,3,4,,3,3,5,4,3,3,,4,3,4,S1224,43.69972426,-79.4303144,310401.287,4839754.304
1283084,4155006,2017,2017,1955,PRIVATE,12,Toronto-St. Paul's,1065 EGLINTON AVE W,4,34,2017-11-08,64,Evaluation needs to be conducted in 1 year,15,3,3,3,3,,4,,3,3,,4,4,3,3,3,3,,3,3,,S1224,43.69889876,-79.4340202,310102.647,4839662.339
1283085,4153790,2017,2017,1963,PRIVATE,15,Don Valley West,411 EGLINTON AVE E,12,57,2017-11-08,69,Evaluation needs to be conducted in 2 years,19,4,3,3,3,4,4,4,3,3,4,3,4,5,3,3,3,4,3,3,,N1530,43.70939994,-79.3839382,314137.81,4840833.46
1283086,4153813,2017,2017,1957,PRIVATE,15,Don Valley West,412 EGLINTON AVE E,6,65,2017-11-08,67,Evaluation needs to be conducted in 2 years,19,4,3,4,3,4,4,3,2,3,3,3,4,5,3,4,3,3,3,3,,N1537,43.70973424,-79.385589,314004.732,4840870.421
1283087,4153812,2017,2017,1963,PRIVATE,15,Don Valley West,420 EGLINTON AVE E,5,44,2017-11-08,59,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,3,3,2,,2,2,5,3,3,3,3,3,3,,N1537,43.70979852,-79.38526854,314030.547,4840877.597
1283088,4153791,2017,2017,1965,PRIVATE,15,Don Valley West,435 EGLINTON AVE E,12,52,2017-11-08,63,Evaluation needs to be conducted in 1 year,18,3,3,3,2,4,3,4,3,3,,3,2,5,3,4,3,3,3,3,,N1530,43.70954803,-79.38317597,314199.208,4840849.994
1283089,4153811,2017,2017,1960,PRIVATE,15,Don Valley West,440 EGLINTON AVE E,10,90,2017-11-08,64,Evaluation needs to be conducted in 1 year,17,4,3,4,3,3,2,,2,3,,3,3,5,3,3,3,4,3,3,,N1537,43.7098728,-79.38472666,314074.202,4840885.908
1283090,4153792,2017,2017,1963,PRIVATE,15,Don Valley West,445 EGLINTON AVE E,9,57,2017-11-08,67,Evaluation needs to be conducted in 2 years,19,4,3,4,3,4,4,4,3,3,3,2,3,5,3,3,3,4,3,3,,N1530,43.70965071,-79.38262871,314243.291,4840861.461
1283091,4153809,2017,2017,1964,PRIVATE,15,Don Valley West,490 EGLINTON AVE E,8,51,2017-11-08,66,Evaluation needs to be conducted in 2 years,18,3,3,4,3,3,2,4,3,4,,3,3,5,3,4,3,3,3,3,,N1537,43.71011705,-79.38362936,314162.583,4840913.16
1283092,4152858,2017,2017,1972,PRIVATE,22,Scarborough-Agincourt,2350 BIRCHMOUNT RD,13,190,2017-11-07,72,Evaluation needs to be conducted in 2 years,18,3,4,4,3,4,4,3,3,4,,3,4,4,4,4,3,4,4,3,,E2226,43.7815431,-79.29979933,320899.116,4848861.007
1283093,4152594,2017,2017,1974,PRIVATE,20,Scarborough Southwest,50 BURN HILL RD,24,163,2017-11-07,69,Evaluation needs to be conducted in 2 years,18,4,3,4,3,3,3,4,4,3,,4,4,4,3,4,3,4,3,2,,E2028,43.69954183,-79.27673705,322779.857,4839755.729
1283094,4152859,2017,2017,1974,PRIVATE,22,Scarborough-Agincourt,25 BAY MILLS BLVD,21,281,2017-11-07,72,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,3,4,3,,4,3,4,4,4,3,3,3,3,4,E2226,43.78073462,-79.30421393,320543.991,4848770.329
1283095,4152675,2017,2017,1960,PRIVATE,20,Scarborough Southwest,821 BIRCHMOUNT RD,6,53,2017-11-07,55,Evaluation needs to be conducted in 1 year,17,3,2,4,2,2,3,,3,2,,2,3,2,3,3,3,4,3,3,,E2023,43.72873023,-79.27698235,322751.357,4842998.379
1283096,4152676,2017,2017,1961,PRIVATE,20,Scarborough Southwest,829 BIRCHMOUNT RD,6,65,2017-11-07,52,Evaluation needs to be conducted in 1 year,17,2,2,4,2,2,2,,2,2,,2,3,3,3,3,3,3,3,3,,E2023,43.72901062,-79.27693097,322755.413,4843029.54
1283097,4155796,2017,2017,1976,PRIVATE,22,Scarborough-Agincourt,125 BONIS AVE,11,263,2017-11-07,88,Evaluation needs to be conducted in 3 years,19,4,4,4,4,5,5,3,4,5,,4,4,5,5,5,4,5,5,4,5,E2229,43.78385662,-79.29450181,321346.372,4849113.023
1283098,4153972,2017,2017,1967,PRIVATE,8,Eglinton-Lawrence,655 BRIAR HILL AVE,4,36,2017-11-07,61,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,,3,2,3,2,3,4,3,4,4,3,2,4,,N0832,43.70757708,-79.4274046,310635.081,4840626.937
1283099,4244920,2017,2017,2017,PRIVATE,12,Toronto-St. Paul's,118 BALLIOL ST,30,342,2017-11-07,86,Evaluation needs to be conducted in 3 years,19,5,4,4,4,,4,4,4,5,4,4,5,5,4,4,4,4,4,5,5,S1233,,,313430.374,4839608.751
1283100,4155347,2017,2017,1971,PRIVATE,2,Etobicoke Centre,105 LA ROSE AVE,12,180,2017-11-07,60,Evaluation needs to be conducted in 1 year,19,3,3,3,3,4,3,3,3,3,,3,3,4,3,3,3,3,2,2,3,W0230,43.6852406,-79.52064094,303120.311,4838143.242
1283101,4155345,2017,2017,1979,PRIVATE,2,Etobicoke Centre,165 LA ROSE AVE,12,211,2017-11-07,61,Evaluation needs to be conducted in 1 year,19,3,3,3,4,3,3,3,3,3,,3,3,4,3,3,3,3,3,2,3,W0230,43.68397946,-79.52494625,302773.164,4838003.239
1283102,4152988,2017,2017,1955,PRIVATE,4,Parkdale-High Park,140 JAMESON AVE,4,23,2017-11-07,61,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,2,,3,,,3,3,5,3,3,3,,3,3,,S0437,43.63667707,-79.4361176,309938.858,4832749.67
1283103,4152987,2017,2017,1956,PRIVATE,4,Parkdale-High Park,146 JAMESON AVE,4,28,2017-11-07,64,Evaluation needs to be conducted in 1 year,15,3,3,4,3,3,2,,3,,,4,3,5,3,3,3,,3,3,,S0437,43.63693253,-79.43621603,309930.895,4832778.044
1283104,4152671,2017,2017,1957,PRIVATE,20,Scarborough Southwest,708 KENNEDY RD,4,49,2017-11-07,68,Evaluation needs to be conducted in 2 years,17,3,4,4,4,,2,,4,3,,3,3,5,3,4,4,2,4,3,3,E2023,43.72853945,-79.267458,323518.74,4842979.297
1283105,4153171,2017,2017,1904,PRIVATE,11,University-Rosedale,456 PALMERSTON BLVD,4,32,2017-11-07,60,Evaluation needs to be conducted in 1 year,15,3,2,3,3,4,3,,3,,,3,3,5,2,3,3,,2,3,,S1133,43.66108999,-79.41267606,311827.434,4835463.525
1283106,4153670,2017,2017,1920,PRIVATE,19,Beaches-East York,2453 QUEEN ST E,4,16,2017-11-07,64,Evaluation needs to be conducted in 1 year,14,3,3,3,2,,3,,4,,,3,3,5,3,3,3,,3,4,,S1942,43.67318435,-79.28393146,322207.57,4836826.014
1283107,4153673,2017,2017,1925,PRIVATE,19,Beaches-East York,1836 QUEEN ST E,3,30,2017-11-07,61,Evaluation needs to be conducted in 1 year,14,3,3,3,3,,3,,3,,,3,3,4,2,4,3,,3,3,,S1937,43.66845984,-79.30839451,320236.165,4836296.316
1283108,4153687,2017,2017,1923,PRIVATE,19,Beaches-East York,2150 QUEEN ST E,4,16,2017-11-07,63,Evaluation needs to be conducted in 1 year,15,4,3,3,3,,3,,3,,,4,4,5,2,2,3,3,3,2,,S1939,43.67196824,-79.29178994,321573.963,4836690.259
1283109,4228766,2017,2017,1905,PRIVATE,19,Beaches-East York,2218 QUEEN ST E,3,16,2017-11-07,64,Evaluation needs to be conducted in 1 year,14,3,3,3,3,,3,,3,,,3,3,4,3,3,4,,3,4,,S1940,43.67276421,-79.28830366,321855.126,4836778.436
1283110,4153662,2017,2017,1975,PRIVATE,19,Beaches-East York,2263 QUEEN ST E,3,18,2017-11-07,69,Evaluation needs to be conducted in 2 years,14,3,3,3,3,,3,,4,,,3,2,4,4,4,4,,4,4,,S1942,43.67109867,-79.29387566,321406.268,4836592.298
1283111,4153664,2017,2017,1927,PRIVATE,19,Beaches-East York,2269 QUEEN ST E,3,17,2017-11-07,63,Evaluation needs to be conducted in 1 year,14,4,4,3,3,,3,,3,,,3,3,3,3,3,3,,2,4,,S1942,43.67125264,-79.29326824,321455.209,4836609.522
1283112,4153944,2017,2017,1950,PRIVATE,12,Toronto-St. Paul's,117 OLD FOREST HILL RD,3,28,2017-11-07,65,Evaluation needs to be conducted in 1 year,15,3,3,4,3,1,3,,3,,,4,4,5,3,3,3,,3,4,,S1225,43.70137102,-79.4227374,311011.589,4839938.762
1283113,4155365,2017,2017,1961,PRIVATE,2,Etobicoke Centre,333 DIXON RD,6,55,2017-11-07,58,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,,3,3,,3,2,3,2,4,3,3,2,3,,W0222,,,300298.134,4839176.844
1283114,4155364,2017,2017,1969,PRIVATE,2,Etobicoke Centre,345 DIXON RD,10,95,2017-11-07,63,Evaluation needs to be conducted in 1 year,18,4,3,3,3,3,3,3,3,4,,3,3,4,3,3,3,3,3,3,,W0222,43.69438978,-79.55639225,300238.758,4839160.989
1283115,4155396,2017,2017,1963,PRIVATE,2,Etobicoke Centre,70 DIXFIELD DR,12,141,2017-11-07,60,Evaluation needs to be conducted in 1 year,18,4,3,3,3,3,4,3,3,3,,3,3,4,3,3,3,2,3,1,,W0225,43.65604197,-79.57240368,298944.101,4834902.553
1283116,4154098,2017,2017,1959,PRIVATE,14,Toronto-Danforth,240 COSBURN AVE,6,38,2017-11-07,76,Evaluation needs to be conducted in 2 years,18,3,4,4,4,3,5,,4,5,4,3,4,5,3,3,3,4,3,4,,S1422,43.69077735,-79.34338943,317409.437,4838769.805
1283117,4156720,2017,2017,1962,PRIVATE,2,Etobicoke Centre,327 DIXON RD,6,55,2017-11-07,58,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,,3,3,,2,2,4,2,4,3,2,3,3,,W0222,43.69464628,-79.55506383,300345.581,4839190.371
1283118,4152680,2017,2017,1958,PRIVATE,20,Scarborough Southwest,2231 EGLINTON AVE E,6,110,2017-11-07,53,Evaluation needs to be conducted in 1 year,17,2,2,2,3,3,3,,2,2,,2,3,5,3,3,3,3,2,2,,E2023,43.72974376,-79.27542091,322876.591,4843112.275
1283119,4152681,2017,2017,1958,PRIVATE,20,Scarborough Southwest,2233 EGLINTON AVE E,6,110,2017-11-07,56,Evaluation needs to be conducted in 1 year,17,2,2,4,3,3,3,,2,3,,2,3,5,3,3,3,3,2,2,,E2023,43.72984013,-79.274984,322911.762,4843123.078
1283120,4244917,2017,2017,2017,PRIVATE,12,Toronto-St. Paul's,99 DAVISVILLE AVE,14,179,2017-11-07,86,Evaluation needs to be conducted in 3 years,19,4,4,4,4,,4,4,5,5,4,4,5,5,4,4,4,4,4,5,5,S1233,,,313417.998,4839660.997
1283121,4153195,2017,2017,1913,PRIVATE,11,University-Rosedale,399 DUPONT ST,3,20,2017-11-07,60,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,,3,,,3,3,3,3,3,3,,3,3,,S1126,43.67338385,-79.41222106,311862.661,4836829.316
1283122,4155090,2017,2017,1950,PRIVATE,5,York South-Weston,2 GLENHAVEN ST,4,24,2017-11-07,54,Evaluation needs to be conducted in 1 year,17,3,3,3,2,3,2,,3,,3,2,2,5,3,2,2,3,3,2,,W0533,43.6915636,-79.47008372,307196.082,4838845.745
1283123,4155079,2017,2017,1950,PRIVATE,5,York South-Weston,2507 EGLINTON AVE W,4,28,2017-11-07,46,Building Audit,17,3,1,3,2,2,2,,2,,2,2,2,5,2,2,2,3,2,2,,W0537,43.69102546,-79.47003246,307200.235,4838785.964
1283124,4156721,2017,2017,1950,PRIVATE,5,York South-Weston,2515 EGLINTON AVE W,4,34,2017-11-07,46,Building Audit,17,3,1,3,2,2,2,,2,,2,2,2,4,3,2,2,3,2,2,,W0537,43.69095169,-79.47061378,307153.113,4838778.708
1283125,4153953,2017,2017,1961,PRIVATE,8,Eglinton-Lawrence,650 EGLINTON AVE W,8,102,2017-11-07,61,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,1,4,3,3,,3,4,4,3,3,3,3,2,4,,N0832,43.70263007,-79.41922104,311295.136,4840077.96
1283126,4153645,2017,2017,1994,SOCIAL HOUSING,14,Toronto-Danforth,1320 GERRARD ST E,5,45,2017-11-07,64,Evaluation needs to be conducted in 1 year,18,3,2,4,3,3,3,3,3,3,,3,4,5,4,3,3,3,3,3,,S1437,43.67159025,-79.32632097,318789.806,4836640.948
1283127,4153961,2017,2017,1952,PRIVATE,8,Eglinton-Lawrence,780 EGLINTON AVE W,7,87,2017-11-07,73,Evaluation needs to be conducted in 2 years,18,3,3,4,4,4,3,,4,4,3,4,4,5,3,4,4,4,3,3,,N0832,43.70196157,-79.42270246,311014.608,4840003.42
1283128,4155386,2017,2017,1960,PRIVATE,2,Etobicoke Centre,25 EVA RD,5,48,2017-11-07,60,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,3,3,,3,2,5,3,3,3,3,3,3,,W0233,43.63893166,-79.5633561,299581.049,4833030.633
1283129,4156229,2017,2017,1965,PRIVATE,11,University-Rosedale,30 HILLSBORO AVE,24,196,2017-11-07,76,Evaluation needs to be conducted in 2 years,19,5,4,4,4,3,3,3,3,4,,4,4,5,4,4,4,4,4,3,3,S1128,43.67567325,-79.39285788,313423.496,4837086.446
1283130,4153230,2017,2017,1965,PRIVATE,11,University-Rosedale,50 HILLSBORO AVE,24,196,2017-11-07,76,Evaluation needs to be conducted in 2 years,19,5,4,4,4,3,3,3,3,4,,4,4,5,4,4,4,4,4,3,3,S1128,43.67583042,-79.39362525,313361.593,4837103.826
1283131,4153836,2017,2017,1962,PRIVATE,15,Don Valley West,141 ERSKINE AVE,13,160,2017-11-07,74,Evaluation needs to be conducted in 2 years,17,4,3,3,4,4,4,,4,4,,3,4,4,3,4,4,4,4,3,,N1526,43.7119407,-79.39328215,313384.148,4841115.679
1283132,4153848,2017,2017,1957,PRIVATE,15,Don Valley West,170 ERSKINE AVE,4,31,2017-11-07,76,Evaluation needs to be conducted in 2 years,16,4,3,3,4,4,4,,4,5,,3,4,5,4,3,4,,4,3,,N1526,43.71281712,-79.39257028,313441.386,4841213.122
1283133,4153942,2017,2017,1954,PRIVATE,12,Toronto-St. Paul's,45 GARDINER RD,6,41,2017-11-07,64,Evaluation needs to be conducted in 1 year,17,4,3,3,3,3,3,,3,3,3,3,3,4,3,3,4,,3,3,,S1225,43.70203357,-79.41951549,311271.467,4840011.667
1283134,4155171,2017,2017,1959,PRIVATE,5,York South-Weston,2202 WESTON RD,6,97,2017-11-07,61,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,4,3,,2,3,4,3,3,3,4,3,3,,W0524,43.70325006,-79.52696639,302610.793,4840145.125
1283135,4155169,2017,2017,1961,PRIVATE,5,York South-Weston,2222 WESTON RD,6,65,2017-11-07,75,Evaluation needs to be conducted in 2 years,17,4,3,3,3,3,4,,4,4,,4,4,5,4,4,3,4,4,4,,W0524,43.70382526,-79.52767378,302553.804,4840209.042
1283136,4155887,2017,2017,1959,PRIVATE,12,Toronto-St. Paul's,70 HEATH ST W,3,35,2017-11-07,72,Evaluation needs to be conducted in 2 years,19,4,3,4,3,4,4,4,3,3,4,3,4,5,3,4,3,4,3,3,,S1232,43.68991347,-79.39862484,312956.853,4838666.964
1283137,4155919,2017,2017,1959,PRIVATE,12,Toronto-St. Paul's,80 HEATH ST W,3,35,2017-11-07,72,Evaluation needs to be conducted in 2 years,19,4,3,4,3,4,4,4,3,3,4,3,4,5,3,4,3,4,3,3,,S1232,43.68952579,-79.39915474,312913.927,4838624.797
1283138,4156294,2017,2017,1959,PRIVATE,12,Toronto-St. Paul's,90 HEATH ST W,3,37,2017-11-07,71,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,4,4,3,3,,3,4,5,3,4,3,4,3,3,,S1232,43.68984254,-79.39896078,312888.418,4838617.756
1283139,4155191,2017,2017,1957,PRIVATE,5,York South-Weston,8 HECTOR AVE,3,18,2017-11-07,61,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,2,,3,,,3,2,5,3,3,4,,3,3,,W0535,43.68017858,-79.48983588,305603.889,4837580.598
1283140,4155178,2017,2017,1960,PRIVATE,5,York South-Weston,220 WOOLNER AVE,9,130,2017-11-07,66,Evaluation needs to be conducted in 2 years,18,4,3,4,2,4,3,2,4,3,,3,4,5,4,3,3,3,3,2,,W0539,43.67237829,-79.49294886,305352.953,4836714.002
1283141,4155179,2017,2017,1960,PRIVATE,5,York South-Weston,230 WOOLNER AVE,9,130,2017-11-07,69,Evaluation needs to be conducted in 2 years,17,4,3,4,3,4,3,,4,3,,3,4,5,4,3,4,3,3,2,,W0539,43.67225069,-79.49351975,305306.919,4836699.823
1283142,4155399,2017,2017,1960,PRIVATE,2,Etobicoke Centre,530 THE EAST MALL,7,110,2017-11-07,61,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,,3,3,,3,2,5,3,3,3,3,3,3,3,W0232,43.65153438,-79.56320938,299685.571,4834400.211
1283143,4234487,2017,2017,1970,PRIVATE,2,Etobicoke Centre,300 THE KINGSWAY,4,12,2017-11-07,63,Evaluation needs to be conducted in 1 year,15,3,4,3,3,3,2,,3,,,3,3,5,3,3,3,,3,3,,W0229,43.66400647,-79.52234137,302982.487,4835784.26
1283144,4155310,2017,2017,1962,PRIVATE,2,Etobicoke Centre,307 THE KINGSWAY,3,26,2017-11-07,59,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,2,,3,,3,3,2,5,3,2,3,,3,3,,W0229,43.66467467,-79.52225205,302989.714,4835858.492
1283145,4155311,2017,2017,1955,PRIVATE,2,Etobicoke Centre,309 THE KINGSWAY,4,34,2017-11-07,63,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,2,,3,,,3,3,5,3,3,3,4,3,3,,W0229,43.66489369,-79.52259319,302962.211,4835882.832
1283146,4156448,2017,2017,1954,PRIVATE,2,Etobicoke Centre,310 THE KINGSWAY,3,22,2017-11-07,57,Evaluation needs to be conducted in 1 year,15,3,3,3,3,2,2,,3,,,3,2,4,3,3,3,,3,3,,W0229,43.66439708,-79.52321953,302902.147,4835840.037
1283147,4155312,2017,2017,1970,PRIVATE,2,Etobicoke Centre,313 THE KINGSWAY,4,18,2017-11-07,57,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,2,,3,,,3,3,3,2,3,4,,2,3,,W0229,43.66498434,-79.52288456,302938.716,4835892.909
1283148,4156357,2017,2017,1954,PRIVATE,2,Etobicoke Centre,314 THE KINGSWAY,3,22,2017-11-07,59,Evaluation needs to be conducted in 1 year,15,3,3,3,3,2,2,,3,,,3,2,5,3,3,3,,3,3,,W0229,43.66458226,-79.52353757,302881.557,4835854.438
1283149,4155320,2017,2017,1970,PRIVATE,2,Etobicoke Centre,316 THE KINGSWAY,4,17,2017-11-07,53,Evaluation needs to be conducted in 1 year,15,3,3,3,3,2,2,,3,,,3,2,3,3,2,2,,3,3,,W0229,43.66468979,-79.52372373,302871.029,4835860.206
1283150,4155385,2017,2017,1960,PRIVATE,2,Etobicoke Centre,351 THE WEST MALL,5,49,2017-11-07,59,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,3,3,,3,2,4,3,3,3,3,3,3,,W0233,43.63872962,-79.56423258,299601.61,4832978.702
1283151,4152961,2017,2017,1960,PRIVATE,4,Parkdale-High Park,75 SPENCER AVE,9,71,2017-11-07,64,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,3,,3,3,,3,3,5,3,3,3,3,3,3,,S0437,43.63678903,-79.42984998,310444.292,4832763.44
1283152,4233286,2017,2017,1982,SOCIAL HOUSING,23,Scarborough North,25 THUNDER GRV,19,247,2017-11-07,81,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,4,5,4,,4,3,5,4,4,4,,4,4,4,E2323,43.80880873,-79.26548416,323652.719,4851897.317
1283153,4155433,2017,2017,1959,PRIVATE,1,Etobicoke North,20 TORBOLTON DR,3,17,2017-11-07,54,Evaluation needs to be conducted in 1 year,16,2,2,2,3,1,2,,3,,,3,2,5,3,3,3,2,4,3,,W0130,43.71911106,-79.55890129,300038.47,4841907.547
1283154,4153553,2017,2017,1987,SOCIAL HOUSING,14,Toronto-Danforth,58 LEWIS ST,4,15,2017-11-07,61,Evaluation needs to be conducted in 1 year,16,3,3,2,3,3,3,,3,,,3,3,5,3,3,3,,3,3,3,S1440,43.65788223,-79.34839547,317012.287,4835115.549
1283155,4154344,2017,2017,1963,PRIVATE,5,York South-Weston,1524 LAWRENCE AVE W,6,76,2017-11-07,54,Evaluation needs to be conducted in 1 year,19,2,3,3,3,3,3,3,2,3,3,3,3,4,2,2,2,3,2,2,,W0526,43.70735622,-79.48503904,305989.957,4840600.919
1283156,4153773,2017,2017,1956,PRIVATE,15,Don Valley West,501 MOUNT PLEASANT RD,4,28,2017-11-07,63,Evaluation needs to be conducted in 1 year,16,3,2,3,3,3,4,,2,,4,3,3,5,3,3,3,,3,3,,N1534,43.70145031,-79.38703807,313889.185,4839949.914
1283157,4250622,2017,2017,1913,PRIVATE,11,University-Rosedale,1 A VERMONT AVE,3,22,2017-11-07,54,Evaluation needs to be conducted in 1 year,17,3,3,2,2,3,3,,3,,3,3,2,3,2,3,3,3,2,3,,S1125,43.67190476,-79.41424394,311699.702,4836664.832
1283158,4155377,2017,2017,1965,PRIVATE,2,Etobicoke Centre,210 MARKLAND DR,13,151,2017-11-07,61,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,2,,4,3,,3,2,5,3,3,3,3,3,3,,W0233,43.63019755,-79.57989064,298337.645,4832030.995
1283159,4221312,2017,2017,1970,PRIVATE,11,University-Rosedale,360 BLOOR ST W,16,170,2017-11-06,63,Evaluation needs to be conducted in 1 year,19,4,4,3,2,4,3,3,3,3,,3,3,4,3,3,3,2,3,3,4,S1126,43.66678742,-79.40512321,312435.811,4836097.104
1283160,4153541,2017,2017,1960,PRIVATE,13,Toronto Centre,48 ISABELLA ST,10,84,2017-11-06,75,Evaluation needs to be conducted in 2 years,19,4,4,4,4,3,4,3,3,4,4,4,3,5,4,4,4,4,3,3,,S1322,43.668324,-79.38344456,314183.666,4836271.025
1283161,4154948,2017,2017,1926,PRIVATE,12,Toronto-St. Paul's,1560 BATHURST ST,4,36,2017-11-06,68,Evaluation needs to be conducted in 2 years,16,3,3,4,3,3,4,,3,,3,3,4,5,4,3,3,,3,3,,S1229,43.68573514,-79.41976199,311253.276,4838200.909
1283162,4154946,2017,2017,1926,PRIVATE,12,Toronto-St. Paul's,1574 BATHURST ST,4,36,2017-11-06,64,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,,3,,,4,3,5,3,3,2,,4,3,,S1229,43.68615057,-79.41992507,311240.085,4838247.052
1283163,4154955,2017,2017,1965,PRIVATE,12,Toronto-St. Paul's,1500 BATHURST ST,14,119,2017-11-06,68,Evaluation needs to be conducted in 2 years,20,4,4,4,3,3,1,4,3,3,4,4,4,5,3,4,4,3,3,1,4,S1229,43.68408839,-79.41906375,311309.741,4838018.005
1283164,4154953,2017,2017,1959,PRIVATE,12,Toronto-St. Paul's,1516 BATHURST ST,6,42,2017-11-06,57,Evaluation needs to be conducted in 1 year,18,3,3,3,2,3,1,,3,4,3,3,3,4,3,3,3,3,3,1,,S1229,43.68476129,-79.41931836,311289.144,4838092.746
1283165,4155309,2017,2017,1959,PRIVATE,3,Etobicoke-Lakeshore,22 BURNHAMTHORPE RD,5,42,2017-11-06,56,Evaluation needs to be conducted in 1 year,19,3,3,3,3,3,3,3,3,4,3,2,2,3,2,3,3,3,2,2,,W0321,43.64823602,-79.53035176,302335.758,4834032.463
1283166,4153058,2017,2017,1930,PRIVATE,4,Parkdale-High Park,1585 BLOOR ST W,3,48,2017-11-06,61,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,3,,3,,3,3,2,4,4,3,3,,3,3,,S0432,43.65553164,-79.45459407,308446.68,4834844.344
1283167,4154277,2017,2017,1965,PRIVATE,7,Humber River-Black Creek,50 PEARLDALE AVE,7,96,2017-11-06,57,Evaluation needs to be conducted in 1 year,18,3,3,3,2,2,3,2,2,3,,2,3,5,3,2,3,4,4,2,,W0722,43.74918598,-79.56385145,299642.013,4845249.898
1283168,4154320,2017,2017,1958,PRIVATE,5,York South-Weston,512 RUSTIC RD,3,23,2017-11-06,64,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,3,,3,,3,3,3,5,3,4,4,2,3,4,,W0523,43.71878172,-79.479214,306459.358,4841869.352
